,0,1,2,3
0,0.8938908576965332,-8.590868674218655e-05,6.849348545074463,0.31703072786331177
1,0.7915496826171875,1.3079261407256126e-05,6.689518928527832,0.16542798280715942
2,0.856471061706543,1.2799864634871483e-05,6.703829765319824,0.2005397081375122
3,0.9353995323181152,1.3620592653751373e-05,6.63454532623291,0.15919697284698486
4,0.8172154426574707,1.316075213253498e-05,6.3516435623168945,0.2535843551158905
5,0.9032130241394043,1.3952376320958138e-05,6.679993629455566,-0.07429566234350204
6,0.9025216102600098,1.3969838619232178e-05,6.733107566833496,0.4824278950691223
7,0.8006691932678223,1.3783574104309082e-05,6.5659403800964355,0.3329958915710449
8,0.8501052856445312,1.3568205758929253e-05,6.84962272644043,0.4039818346500397
9,0.9029030799865723,1.3364478945732117e-05,6.775975227355957,0.26561814546585083
10,0.8023381233215332,1.3347016647458076e-05,6.649422645568848,0.09487965703010559
11,0.8936285972595215,1.41095370054245e-05,6.662380695343018,0.04597029834985733
12,0.9021401405334473,1.387670636177063e-05,6.714367866516113,0.04597029834985733
13,0.9051203727722168,1.30385160446167e-05,6.698245048522949,0.6091113686561584
14,0.9186863899230957,1.3364478945732117e-05,6.693410873413086,0.6422117948532104
15,0.809776782989502,1.1717202141880989e-05,6.710380554199219,-0.10216949135065079
16,0.832819938659668,1.3632234185934067e-05,6.542551517486572,0.22822804749011993
17,0.8962631225585938,1.4010583981871605e-05,6.422752380371094,-0.05690906196832657
18,0.93536376953125,1.3533281162381172e-05,6.731039047241211,-0.0038975465577095747
19,0.9288787841796875,1.285807229578495e-05,6.701564788818359,-0.0038975465577095747
20,0.8776068687438965,1.3335375115275383e-05,6.812232971191406,0.02972189523279667
21,0.7905960083007812,1.3556564226746559e-05,6.3728928565979,-0.2640911042690277
22,0.8087158203125,1.305597834289074e-05,6.558042526245117,0.1645103543996811
23,0.8166074752807617,1.3370299711823463e-05,6.628227233886719,-0.22516107559204102
24,0.824582576751709,1.3550743460655212e-05,6.525140762329102,-0.19510312378406525
25,0.790870189666748,1.3737007975578308e-05,6.383151054382324,-0.3368699848651886
26,0.8114933967590332,1.3131648302078247e-05,6.372576713562012,0.05952375382184982
27,0.8745193481445312,1.2724194675683975e-05,6.823783874511719,-0.07102133333683014
28,0.7763266563415527,1.4062970876693726e-05,6.355613708496094,-0.07102133333683014
29,0.8517861366271973,1.446460373699665e-05,6.426816940307617,-0.15951025485992432
30,0.8460640907287598,1.3463431969285011e-05,6.441962718963623,-0.09794995188713074
31,0.8549094200134277,1.341104507446289e-05,6.726461410522461,-0.11981602013111115
32,0.9229660034179688,1.3702083379030228e-05,6.711727142333984,0.1215985044836998
33,0.8466243743896484,1.232256181538105e-05,6.534510612487793,0.1215985044836998
34,0.881350040435791,1.4062970876693726e-05,6.67424201965332,-0.07631947845220566
35,0.790560245513916,1.3253884389996529e-05,6.457972526550293,0.17399536073207855
36,0.8266091346740723,1.2759119272232056e-05,6.368321418762207,-0.15652701258659363
37,0.8219480514526367,1.2043165042996407e-05,6.488853454589844,-0.15652701258659363
38,0.8663654327392578,9.71485860645771e-06,6.451523303985596,-0.11984829604625702
39,0.837552547454834,1.0663643479347229e-05,6.3829779624938965,-0.2340863198041916
40,0.8956432342529297,1.2473901733756065e-05,6.5854668617248535,0.053064800798892975
41,0.9357452392578125,1.387670636177063e-05,6.797904014587402,0.4554629921913147
42,0.8631110191345215,1.2596137821674347e-05,6.439823150634766,0.4554629921913147
43,0.8400440216064453,1.2008240446448326e-05,6.48806095123291,0.3036070168018341
44,0.935518741607666,1.2927921488881111e-05,6.882434844970703,0.20628571510314941
45,0.7852911949157715,1.3445969671010971e-05,6.422924995422363,-0.27330344915390015
46,0.921022891998291,1.4342367649078369e-05,6.882065773010254,-0.27330344915390015
47,0.9229660034179688,1.3381941244006157e-05,6.686824798583984,0.515758216381073
48,0.7836222648620605,1.314328983426094e-05,6.593000888824463,0.515758216381073
49,0.8705854415893555,1.2974487617611885e-05,6.479459762573242,-0.12929390370845795
50,0.8635640144348145,1.2631062418222427e-05,6.824374198913574,-0.0775296688079834
51,0.8015871047973633,1.3207318261265755e-05,6.503671646118164,-0.0775296688079834
52,0.9194612503051758,1.3521639630198479e-05,6.621509552001953,0.022961020469665527
53,0.7898330688476562,1.2526288628578186e-05,6.598597526550293,0.022961020469665527
54,0.9055376052856445,1.36613380163908e-05,6.631511688232422,-0.08489659428596497
55,0.9105682373046875,1.3638054952025414e-05,6.770455837249756,0.5381621718406677
56,0.9122133255004883,1.3149110600352287e-05,6.787073612213135,0.10753791034221649
57,0.803375244140625,1.3597309589385986e-05,6.575340270996094,-0.23862707614898682
58,0.8153915405273438,1.4383113011717796e-05,6.411618232727051,-0.03441869467496872
59,0.9076356887817383,1.4452962204813957e-05,6.652909278869629,0.43936657905578613
60,0.8630752563476562,1.4744000509381294e-05,6.584477424621582,-0.17732703685760498
61,0.8048295974731445,1.4516990631818771e-05,6.608211994171143,-0.17732703685760498
62,0.9330391883850098,1.2869713827967644e-05,6.428360939025879,-0.02480888180434704
63,0.9043097496032715,1.394655555486679e-05,6.644439697265625,0.5209540128707886
64,0.922548770904541,1.4540273696184158e-05,6.5912604331970215,0.06794609129428864
65,0.7909774780273438,1.4482066035270691e-05,6.488603591918945,-0.18986770510673523
66,0.8175253868103027,1.309090293943882e-05,6.708133220672607,-0.06681756675243378
67,0.7741570472717285,1.3771932572126389e-05,6.553464889526367,-0.03302397578954697
68,0.8784770965576172,1.2025702744722366e-05,6.531643867492676,-0.15272562205791473
69,0.843048095703125,1.335865817964077e-05,6.653022766113281,0.1879710853099823
70,0.8846282958984375,1.1728843674063683e-05,6.6739678382873535,0.25939780473709106
71,0.8734941482543945,1.334119588136673e-05,6.524050235748291,-0.08323129266500473
72,0.8183717727661133,1.180451363325119e-05,6.821560859680176,0.1270226240158081
73,0.812530517578125,1.3061799108982086e-05,6.451702117919922,0.1270226240158081
74,0.908207893371582,1.4685792848467827e-05,6.636917591094971,0.07755774259567261
75,0.9159564971923828,1.3457611203193665e-05,6.728148460388184,-0.02521946094930172
76,0.9070277214050293,1.3713724911212921e-05,6.785178184509277,-0.02521946094930172
77,0.779116153717041,1.3120006769895554e-05,6.498920917510986,0.8343676328659058
78,0.935518741607666,1.4039687812328339e-05,6.771492958068848,0.07261993736028671
79,0.8242368698120117,1.4307443052530289e-05,6.428003311157227,0.07261993736028671
80,0.9029388427734375,1.1909287422895432e-05,6.770854949951172,0.007653620094060898
81,0.7805228233337402,1.3899989426136017e-05,6.712490081787109,0.007653620094060898
82,0.882875919342041,1.2281816452741623e-05,6.462705135345459,-0.0010717317927628756
83,0.8560538291931152,1.3504177331924438e-05,6.464052200317383,-0.050052620470523834
84,0.8096694946289062,1.1065276339650154e-05,6.4215240478515625,-0.050052620470523834
85,0.816953182220459,1.4022225514054298e-05,6.460613250732422,0.23421116173267365
86,0.9148478507995605,1.3213139027357101e-05,6.573736667633057,-0.009267907589673996
87,0.8089423179626465,1.3725366443395615e-05,6.630963325500488,-0.010542218573391438
88,0.8702874183654785,1.3964017853140831e-05,6.493747234344482,0.2939301133155823
89,0.8872270584106445,1.3748649507761002e-05,6.814444065093994,0.2939301133155823
90,0.8603215217590332,1.3888347893953323e-05,6.798684597015381,0.2871188521385193
91,0.871431827545166,1.4301622286438942e-05,6.500148773193359,0.2871188521385193
92,0.8122682571411133,1.4621764421463013e-05,6.617677211761475,-0.15904654562473297
93,0.8481621742248535,1.3544922694563866e-05,6.750154495239258,0.24222643673419952
94,0.846099853515625,1.3742828741669655e-05,6.589758396148682,0.24222643673419952
95,0.7759451866149902,1.232256181538105e-05,6.573796272277832,-0.2602464258670807
96,0.7924675941467285,1.394655555486679e-05,6.8244218826293945,-0.23394885659217834
97,0.8541464805603027,1.3655517250299454e-05,6.741231918334961,-0.040993403643369675
98,0.8084893226623535,1.278822310268879e-05,6.536883354187012,0.23305849730968475
99,0.8469343185424805,1.3003591448068619e-05,6.443720817565918,-0.10812952369451523
100,0.9250283241271973,1.3207318261265755e-05,6.686139106750488,0.5214039087295532
101,0.7787346839904785,1.2986129149794579e-05,6.518608093261719,-0.22855162620544434
102,0.7799148559570312,1.4033867046236992e-05,6.58794641494751,-0.1780175268650055
103,0.8926749229431152,1.4493707567453384e-05,6.618290901184082,-0.009724678471684456
104,0.9186983108520508,1.389416866004467e-05,6.811732292175293,0.12372982501983643
105,0.8940577507019043,1.330627128481865e-05,6.938189506530762,0.425029456615448
106,0.8617758750915527,1.4045508578419685e-05,6.559383869171143,0.12029172480106354
107,0.8916139602661133,1.3498356565833092e-05,6.619721412658691,-0.024776529520750046
108,0.842738151550293,1.3533281162381172e-05,6.42625093460083,-0.17271625995635986
109,0.926971435546875,1.3026874512434006e-05,6.837123870849609,-0.17271625995635986
110,0.8544206619262695,1.4156103134155273e-05,6.723332405090332,-0.0964551568031311
111,0.9206771850585938,1.3766111806035042e-05,6.631684303283691,-0.05331616476178169
112,0.843048095703125,1.3847602531313896e-05,6.518220901489258,-0.10103108733892441
113,0.8024215698242188,1.3277167454361916e-05,6.600236892700195,0.10429570823907852
114,0.922548770904541,1.2636883184313774e-05,6.464791297912598,0.06789553165435791
115,0.888669490814209,1.3969838619232178e-05,6.442153453826904,0.06789553165435791
116,0.822293758392334,1.4470424503087997e-05,6.747162342071533,0.49298006296157837
117,0.9151458740234375,1.4278339222073555e-05,6.634259223937988,0.11291146278381348
118,0.8901238441467285,1.3114186003804207e-05,6.4261674880981445,0.19694116711616516
119,0.777435302734375,1.2974487617611885e-05,6.502228736877441,-0.03820979595184326
120,0.882112979888916,1.3504177331924438e-05,6.688385963439941,0.3676350712776184
121,0.9061098098754883,1.4551915228366852e-05,6.450867652893066,0.33437252044677734
122,0.9354352951049805,1.4156103134155273e-05,6.686347961425781,0.15529124438762665
123,0.8007407188415527,1.4016404747962952e-05,6.692605972290039,0.19606593251228333
124,0.936734676361084,1.387670636177063e-05,6.834864616394043,0.1864575892686844
125,0.8935213088989258,1.3987300917506218e-05,6.596887111663818,0.1864575892686844
126,0.9296417236328125,1.387670636177063e-05,6.518149375915527,0.06636609882116318
127,0.8037567138671875,1.3347016647458076e-05,6.645786762237549,0.18476395308971405
128,0.8293509483337402,1.3085082173347473e-05,6.565952301025391,0.1866060197353363
129,0.8252263069152832,1.3399403542280197e-05,6.653064727783203,0.30725425481796265
